,Unnamed: 0,Texto del Tweet,Autor,Fecha del Tweet,Favoritos,Retweets,Texto limpiado,POS tagged,SWN analysis
101,101,"Today we’d like to cover the way you can benefit from the Intel® Optane™ P1600X while utilizing it in your data storage solution. Read more in the article: https://t.co/aPjyx9lV3s
@intel #datastorage #hardware #benefits https://t.co/pj45Fz4Xk5",dfeszak,Mon Jun 20 07:14:12 +0000 2022,0,3,Today d like cover way can benefit Intel Optane P X utilizing in data storage solution Read in the article datastorage hardware benefits ,"[('Today', 'n'), ('like', None), ('cover', 'a'), ('way', 'n'), ('benefit', 'v'), ('Intel', 'n'), ('Optane', 'n'), ('P', 'n'), ('X', 'n'), ('utilizing', 'v'), ('data', 'n'), ('storage', 'n'), ('solution', 'n'), ('Read', 'n'), ('article', 'n'), ('datastorage', 'n'), ('hardware', 'n'), ('benefits', 'n')]",Positive
102,102,"6-2271129-2 M12 Circular Connector Plug 12 Position Female Sockets Screw Right Angle IP67 Waterproof A-Code

Contact me: emma.ingke@gmail.com
Learn more: https://t.co/XVOThDyUrV

#hardware #hardwareengineer #industrial #machinery #automatic #smarthome #PCB #IOT #robot #mechanical https://t.co/9HW9tr6sIQ",askN0B0DY,Mon Jun 20 05:50:09 +0000 2022,0,1, Circular Connector Plug Position Female Sockets Screw Right Angle IP Waterproof Code Contact emma ingke com Learn hardware hardwareengineer industrial machinery automatic smarthome PCB IOT robot mechanical ,"[('Circular', 'a'), ('Connector', 'n'), ('Plug', 'n'), ('Position', 'n'), ('Female', 'n'), ('Sockets', 'n'), ('Screw', 'n'), ('Right', 'n'), ('Angle', 'n'), ('IP', 'n'), ('Waterproof', 'n'), ('Code', 'n'), ('Contact', 'n'), ('emma', 'n'), ('ingke', 'n'), ('com', 'n'), ('Learn', 'n'), ('hardware', 'n'), ('hardwareengineer', 'n'), ('industrial', 'a'), ('machinery', 'n'), ('automatic', 'a'), ('smarthome', 'n'), ('PCB', 'n'), ('IOT', 'n'), ('robot', 'v'), ('mechanical', 'a')]",Positive
103,103,"Good morning @team iJENTECH Technology
Visit our website:-ijentech.com
#software #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware #webdevelopment #tecnologia #code #webdeveloper https://t.co/ctZEQ0DstP",JavaGeekBot,Mon Jun 20 05:43:27 +0000 2022,0,8,Good morning iJENTECH Technology Visit website ijentech com software technology programming tech coding developer business softwaredeveloper programmer javascript python java computer html hardware webdevelopment tecnologia code webdeveloper ,"[('Good', 'a'), ('morning', 'n'), ('iJENTECH', 'n'), ('Technology', 'n'), ('Visit', 'n'), ('website', 'v'), ('ijentech', 'a'), ('com', 'n'), ('software', 'n'), ('technology', 'n'), ('programming', 'v'), ('tech', 'a'), ('coding', 'v'), ('developer', 'n'), ('business', 'n'), ('softwaredeveloper', 'v'), ('programmer', 'a'), ('javascript', 'n'), ('python', 'n'), ('java', 'n'), ('computer', 'n'), ('html', 'n'), ('hardware', 'n'), ('webdevelopment', 'a'), ('tecnologia', 'n'), ('code', 'n'), ('webdeveloper', None)]",Positive
104,104,"Good morning @team iJENTECH Technology
Visit our website:-ijentech.com
#software #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware #webdevelopment #tecnologia #code #webdeveloper https://t.co/ctZEQ0DstP",GoaiDev,Mon Jun 20 05:43:22 +0000 2022,0,8,Good morning iJENTECH Technology Visit website ijentech com software technology programming tech coding developer business softwaredeveloper programmer javascript python java computer html hardware webdevelopment tecnologia code webdeveloper ,"[('Good', 'a'), ('morning', 'n'), ('iJENTECH', 'n'), ('Technology', 'n'), ('Visit', 'n'), ('website', 'v'), ('ijentech', 'a'), ('com', 'n'), ('software', 'n'), ('technology', 'n'), ('programming', 'v'), ('tech', 'a'), ('coding', 'v'), ('developer', 'n'), ('business', 'n'), ('softwaredeveloper', 'v'), ('programmer', 'a'), ('javascript', 'n'), ('python', 'n'), ('java', 'n'), ('computer', 'n'), ('html', 'n'), ('hardware', 'n'), ('webdevelopment', 'a'), ('tecnologia', 'n'), ('code', 'n'), ('webdeveloper', None)]",Positive
105,105,"Good morning @team iJENTECH Technology
Visit our website:-ijentech.com
#software #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware #webdevelopment #tecnologia #code #webdeveloper https://t.co/ctZEQ0DstP",rahul05ranjan,Mon Jun 20 05:43:22 +0000 2022,0,8,Good morning iJENTECH Technology Visit website ijentech com software technology programming tech coding developer business softwaredeveloper programmer javascript python java computer html hardware webdevelopment tecnologia code webdeveloper ,"[('Good', 'a'), ('morning', 'n'), ('iJENTECH', 'n'), ('Technology', 'n'), ('Visit', 'n'), ('website', 'v'), ('ijentech', 'a'), ('com', 'n'), ('software', 'n'), ('technology', 'n'), ('programming', 'v'), ('tech', 'a'), ('coding', 'v'), ('developer', 'n'), ('business', 'n'), ('softwaredeveloper', 'v'), ('programmer', 'a'), ('javascript', 'n'), ('python', 'n'), ('java', 'n'), ('computer', 'n'), ('html', 'n'), ('hardware', 'n'), ('webdevelopment', 'a'), ('tecnologia', 'n'), ('code', 'n'), ('webdeveloper', None)]",Positive
106,106,"Good morning @team iJENTECH Technology
Visit our website:-ijentech.com
#software #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware #webdevelopment #tecnologia #code #webdeveloper https://t.co/ctZEQ0DstP",GoaiDev,Mon Jun 20 05:43:22 +0000 2022,0,8,Good morning iJENTECH Technology Visit website ijentech com software technology programming tech coding developer business softwaredeveloper programmer javascript python java computer html hardware webdevelopment tecnologia code webdeveloper ,"[('Good', 'a'), ('morning', 'n'), ('iJENTECH', 'n'), ('Technology', 'n'), ('Visit', 'n'), ('website', 'v'), ('ijentech', 'a'), ('com', 'n'), ('software', 'n'), ('technology', 'n'), ('programming', 'v'), ('tech', 'a'), ('coding', 'v'), ('developer', 'n'), ('business', 'n'), ('softwaredeveloper', 'v'), ('programmer', 'a'), ('javascript', 'n'), ('python', 'n'), ('java', 'n'), ('computer', 'n'), ('html', 'n'), ('hardware', 'n'), ('webdevelopment', 'a'), ('tecnologia', 'n'), ('code', 'n'), ('webdeveloper', None)]",Positive
107,107,"Good morning @team iJENTECH Technology
Visit our website:-ijentech.com
#software #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware #webdevelopment #tecnologia #code #webdeveloper https://t.co/ctZEQ0DstP",rahul05ranjan,Mon Jun 20 05:43:22 +0000 2022,0,8,Good morning iJENTECH Technology Visit website ijentech com software technology programming tech coding developer business softwaredeveloper programmer javascript python java computer html hardware webdevelopment tecnologia code webdeveloper ,"[('Good', 'a'), ('morning', 'n'), ('iJENTECH', 'n'), ('Technology', 'n'), ('Visit', 'n'), ('website', 'v'), ('ijentech', 'a'), ('com', 'n'), ('software', 'n'), ('technology', 'n'), ('programming', 'v'), ('tech', 'a'), ('coding', 'v'), ('developer', 'n'), ('business', 'n'), ('softwaredeveloper', 'v'), ('programmer', 'a'), ('javascript', 'n'), ('python', 'n'), ('java', 'n'), ('computer', 'n'), ('html', 'n'), ('hardware', 'n'), ('webdevelopment', 'a'), ('tecnologia', 'n'), ('code', 'n'), ('webdeveloper', None)]",Positive
108,108,"Good morning @team iJENTECH Technology
Visit our website:-ijentech.com
#software #technology #programming #tech #coding #developer #business #softwaredeveloper #programmer #javascript #python #java #computer #html #hardware #webdevelopment #tecnologia #code #webdeveloper https://t.co/ctZEQ0DstP",XeronBot,Mon Jun 20 05:43:21 +0000 2022,0,8,Good morning iJENTECH Technology Visit website ijentech com software technology programming tech coding developer business softwaredeveloper programmer javascript python java computer html hardware webdevelopment tecnologia code webdeveloper ,"[('Good', 'a'), ('morning', 'n'), ('iJENTECH', 'n'), ('Technology', 'n'), ('Visit', 'n'), ('website', 'v'), ('ijentech', 'a'), ('com', 'n'), ('software', 'n'), ('technology', 'n'), ('programming', 'v'), ('tech', 'a'), ('coding', 'v'), ('developer', 'n'), ('business', 'n'), ('softwaredeveloper', 'v'), ('programmer', 'a'), ('javascript', 'n'), ('python', 'n'), ('java', 'n'), ('computer', 'n'), ('html', 'n'), ('hardware', 'n'), ('webdevelopment', 'a'), ('tecnologia', 'n'), ('code', 'n'), ('webdeveloper', None)]",Positive
109,109,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",alwyscodingsmtg,Mon Jun 20 05:35:47 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
110,110,Its competition time... 🚨Win a 55 inch flat screen TV🚨All you need to do is like &amp; share this post and tag 3 friends!! Its easy!! #win #jdbrands #competition #distributor #tools #hardware https://t.co/XSsucmU3BA,SMOKEYFORMBY,Mon Jun 20 05:32:14 +0000 2022,0,1220,competition time Win inch flat screen TVAll need do like amp share post tag friends easy win jdbrands competition distributor tools hardware ,"[('competition', 'n'), ('time', 'n'), ('Win', 'n'), ('inch', 'n'), ('flat', 'a'), ('screen', 'n'), ('TVAll', 'n'), ('need', None), ('like', None), ('amp', 'n'), ('share', 'n'), ('post', 'n'), ('tag', 'n'), ('friends', 'v'), ('easy', 'a'), ('win', 'v'), ('jdbrands', 'n'), ('competition', 'n'), ('distributor', 'n'), ('tools', 'n'), ('hardware', 'n')]",Positive
111,111,"Hardware Engineering Services and Solutions https://t.co/u95OyQr1Vj

#hardware #embedded",embedded_guys,Mon Jun 20 05:31:37 +0000 2022,0,1,Hardware Engineering Services Solutions hardware embedded,"[('Hardware', 'n'), ('Engineering', 'n'), ('Services', 'n'), ('Solutions', 'n'), ('hardware', 'n'), ('embedded', 'v')]",Neutral
112,112,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",carlos_sdf1,Mon Jun 20 05:25:20 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
113,113,PS5 Slim That's Just 2CM in Height Built by YouTuber https://t.co/Hyl4el2ESC #Sony #PS5 #Hardware https://t.co/txzao5cDlK,Lardz10,Mon Jun 20 03:36:29 +0000 2022,0,20,PS Slim s CM Height Built YouTuber Sony PS Hardware ,"[('PS', 'n'), ('Slim', 'n'), ('CM', 'n'), ('Height', 'n'), ('Built', 'n'), ('YouTuber', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Neutral
114,114,"Mistakes happen, especially when you're just learning. Here are a few ways to avoid common mistakes and get started with #WisBlock for your LoRa projects.

Check out the Hackster tutorial here: 🔽
https://t.co/4EcxsO72zh

#Antenna #Battery #CommonProblems #Hardware #Debugging https://t.co/xREI0SN4gu",rabanzojoebert,Mon Jun 20 03:32:36 +0000 2022,0,4,Mistakes happen especially you just learning are few ways avoid common mistakes get started WisBlock your LoRa projects Check the Hackster tutorial Antenna Battery CommonProblems Hardware Debugging ,"[('Mistakes', 'n'), ('happen', None), ('especially', 'r'), ('learning', 'v'), ('ways', 'n'), ('avoid', 'v'), ('common', 'a'), ('mistakes', 'n'), ('get', 'v'), ('started', 'v'), ('WisBlock', 'n'), ('LoRa', 'n'), ('projects', 'n'), ('Check', 'n'), ('Hackster', 'n'), ('tutorial', 'a'), ('Antenna', 'n'), ('Battery', 'n'), ('CommonProblems', 'n'), ('Hardware', 'n'), ('Debugging', 'n')]",Negative
115,115,PS5 Slim That's Just 2CM in Height Built by YouTuber https://t.co/Hyl4el2ESC #Sony #PS5 #Hardware https://t.co/txzao5cDlK,Gothy01325515,Mon Jun 20 02:29:39 +0000 2022,0,20,PS Slim s CM Height Built YouTuber Sony PS Hardware ,"[('PS', 'n'), ('Slim', 'n'), ('CM', 'n'), ('Height', 'n'), ('Built', 'n'), ('YouTuber', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Neutral
116,116,PS5 Slim That's Just 2CM in Height Built by YouTuber https://t.co/Hyl4el2ESC #Sony #PS5 #Hardware https://t.co/txzao5cDlK,oridjinn,Mon Jun 20 02:03:00 +0000 2022,0,20,PS Slim s CM Height Built YouTuber Sony PS Hardware ,"[('PS', 'n'), ('Slim', 'n'), ('CM', 'n'), ('Height', 'n'), ('Built', 'n'), ('YouTuber', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Neutral
117,117,PS5 Slim That's Just 2CM in Height Built by YouTuber https://t.co/Hyl4el2ESC #Sony #PS5 #Hardware https://t.co/txzao5cDlK,GamingOverdose_,Mon Jun 20 01:20:29 +0000 2022,0,20,PS Slim s CM Height Built YouTuber Sony PS Hardware ,"[('PS', 'n'), ('Slim', 'n'), ('CM', 'n'), ('Height', 'n'), ('Built', 'n'), ('YouTuber', 'n'), ('Sony', 'n'), ('PS', 'n'), ('Hardware', 'n')]",Neutral
118,118,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",mosejario,Mon Jun 20 00:55:04 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
119,119,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",clodostudioisot,Mon Jun 20 00:52:47 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
120,120,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",MeijWho,Sun Jun 19 23:00:28 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
121,121,Its competition time... 🚨Win a 55 inch flat screen TV🚨All you need to do is like &amp; share this post and tag 3 friends!! Its easy!! #win #jdbrands #competition #distributor #tools #hardware https://t.co/XSsucmU3BA,Leajoy79,Sun Jun 19 22:58:51 +0000 2022,0,1220,competition time Win inch flat screen TVAll need do like amp share post tag friends easy win jdbrands competition distributor tools hardware ,"[('competition', 'n'), ('time', 'n'), ('Win', 'n'), ('inch', 'n'), ('flat', 'a'), ('screen', 'n'), ('TVAll', 'n'), ('need', None), ('like', None), ('amp', 'n'), ('share', 'n'), ('post', 'n'), ('tag', 'n'), ('friends', 'v'), ('easy', 'a'), ('win', 'v'), ('jdbrands', 'n'), ('competition', 'n'), ('distributor', 'n'), ('tools', 'n'), ('hardware', 'n')]",Positive
122,122,Polished Nickel rope wrapped pull…so coastal posh 🐚.  #coastal #coastalliving #coastaldecor #nautical #nauticaldecor #coastalfarmhouse #lakehouse #hardware #drawerpulls #dressermakeover #kitchencabinet #cabinbethandle #rope #etsy #interiordecor #homedecor #Coast2Coast #interior https://t.co/gDDY9nYYCy,CalazonesFlics,Sun Jun 19 22:55:42 +0000 2022,0,107,Polished Nickel rope wrapped pull coastal posh coastal coastalliving coastaldecor nautical nauticaldecor coastalfarmhouse lakehouse hardware drawerpulls dressermakeover kitchencabinet cabinbethandle rope etsy interiordecor homedecor Coast Coast interior ,"[('Polished', 'n'), ('Nickel', 'n'), ('rope', 'n'), ('wrapped', 'v'), ('pull', 'a'), ('coastal', 'a'), ('posh', 'n'), ('coastal', 'a'), ('coastalliving', 'v'), ('coastaldecor', 'a'), ('nautical', 'a'), ('nauticaldecor', 'n'), ('coastalfarmhouse', 'n'), ('lakehouse', 'n'), ('hardware', 'n'), ('drawerpulls', 'v'), ('dressermakeover', 'a'), ('kitchencabinet', 'n'), ('cabinbethandle', 'n'), ('rope', 'n'), ('etsy', 'v'), ('interiordecor', 'a'), ('homedecor', 'n'), ('Coast', 'n'), ('Coast', 'n'), ('interior', 'n')]",Neutral
123,123,"A monster build with the SAPPHIRE TOXIC AMD Radeon RX 6900 XT Limited Edition by u/YvanDezoto aptly nicknamed “Frankenstein”💀
.
.
#SAPPHIRE #TOXIC #RX6900XT #gamingsetup #battlestation #graphicscard #GPU #SAPPHIREnation #SAPPHIRETech #AMD #Radeon #hardware #gamingcommunity https://t.co/KOuLgzDRc0",Acid_Burna,Sun Jun 19 22:50:28 +0000 2022,0,11,monster build the SAPPHIRE TOXIC AMD Radeon RX XT Limited Edition u YvanDezoto aptly nicknamed Frankenstein SAPPHIRE TOXIC RX XT gamingsetup battlestation graphicscard GPU SAPPHIREnation SAPPHIRETech AMD Radeon hardware gamingcommunity ,"[('monster', 'n'), ('build', 'v'), ('SAPPHIRE', 'n'), ('TOXIC', 'n'), ('AMD', 'n'), ('Radeon', 'n'), ('RX', 'n'), ('XT', 'n'), ('Limited', 'n'), ('Edition', 'n'), ('u', 'a'), ('YvanDezoto', 'n'), ('aptly', 'r'), ('nicknamed', 'v'), ('Frankenstein', 'n'), ('SAPPHIRE', 'n'), ('TOXIC', 'n'), ('RX', 'n'), ('XT', 'n'), ('gamingsetup', 'n'), ('battlestation', 'n'), ('graphicscard', 'n'), ('GPU', 'n'), ('SAPPHIREnation', 'n'), ('SAPPHIRETech', 'n'), ('AMD', 'n'), ('Radeon', 'n'), ('hardware', 'n'), ('gamingcommunity', 'n')]",Positive
124,124,"Excited to share my first foray into music-making hardware! The Abacuysnth is designed to be easy and fun to play regardless of musical background -- it's a physical implementation of some ideas I've been experimenting with in software.

#synth #synthesizer #hardware #music #dsp https://t.co/OSWujU5zt3",arthurostapenko,Sun Jun 19 22:46:43 +0000 2022,0,2769,Excited share first foray music making hardware Abacuysnth designed be easy fun play regardless musical background s physical implementation some ideas ve experimenting in software synth synthesizer hardware music dsp ,"[('Excited', 'n'), ('share', 'n'), ('first', 'a'), ('foray', 'n'), ('music', 'n'), ('making', 'v'), ('hardware', 'a'), ('Abacuysnth', 'n'), ('designed', 'v'), ('easy', 'a'), ('fun', 'a'), ('play', 'n'), ('regardless', 'r'), ('musical', 'a'), ('background', 'n'), ('physical', 'a'), ('implementation', 'n'), ('ideas', 'n'), ('experimenting', 'v'), ('software', 'n'), ('synth', 'a'), ('synthesizer', 'n'), ('hardware', 'n'), ('music', 'n'), ('dsp', 'n')]",Positive
